0.03536625117438546	0.018137624555433815	4.8983738529577315e-28	0.030817241426551553	0.03095107577544378	0.02107548410945556	0.021097303204848684	0.03521568486703479	0.00012427597374985391	2.865055310699441e-22	0.018157052393644957	9.218084379652041e-23
0.03881744071492506	0.019760771692010144	7.293526571959525e-22	0.03332335720719513	0.03348480016676861	0.023274379700095167	0.023302170006922855	0.03863086517826752	0.00015094096848734941	1.613876176333121e-16	0.0197796062227763	1.0347986742429063e-18
0.04262436745802583	0.021528359003165482	1.1308014991310523e-23	0.035983869486911735	0.036178731611065	0.025731937496681265	0.025767652333619367	0.04239240280486081	0.00018358292833031367	3.1308965329340293e-18	0.02154512090650893	5.197298738754532e-19
0.046820565972897514	0.023449947129508462	1.1943471826539299e-26	0.0387907924041682	0.03902600070947241	0.028479954849129904	0.02852556995045	0.04653121017431332	0.0002235422060743917	8.088887927865174e-18	0.023462369110222293	4.3340369546614925e-20
0.051441904134166494	0.025535148772400415	1.778834919256177e-24	0.0417310042452308	0.04201483638541062	0.03155423496297896	0.031612347450705215	0.05107980266662879	0.00027244260148709057	2.8445006399623073e-17	0.02554008822674348	1.1611810443761e-18
0.05652668130893991	0.027793371946110496	1.1414280609456974e-28	0.044785467566786426	0.04512776516019766	0.034994807038812616	0.03506872466286631	0.056072137266561746	0.0003322434962377742	2.0345442633562407e-16	0.027786573793916865	5.203979554141324e-17
0.062115615794782794	0.03023543759004356	4.1177007252019617e-22	0.047929167280917895	0.04834169138920065	0.03884780873164764	0.03894062508876077	0.061543772780652393	0.00040533729324277075	7.608243710821668e-17	0.030209803186099806	3.0726433892767152e-18
0.06825276414028567	0.032865132236268794	9.503551514484142e-22	0.05112865525786897	0.05162498969164166	0.04316134829169429	0.043277102485653814	0.06753135051721125	0.0004944892847037886	3.3807964536500676e-16	0.032814017974273246	2.0622014435884293e-18
0.07498489175843655	0.03568890294325002	1.8682966145941357e-26	0.054344633465227055	0.054940717815284625	0.04799190062299661	0.04813373834948488	0.07407289937479615	0.0006030404869029439	4.704381454080568e-18	0.03560253965529415	3.283063121860656e-20
0.08236240806458135	0.03870815561952599	4.4185336891210166e-23	0.057530476178286875	0.058244854699805775	0.053400175636628244	0.05357108045003611	0.08120761733888661	0.0007349376996688671	2.6574227750208855e-18	0.03857462991395804	7.392392267862235e-19
0.09043943122593111	0.04191955880023348	6.736867695278192e-23	0.06063326694625709	0.06148738558676856	0.05945261300591968	0.059654418504876947	0.0889755750231836	0.0008948013081186789	7.82699055456074e-18	0.04172456784728355	2.012926306456173e-19
0.09927379472678	0.045312581210368325	1.2389484323046246e-24	0.06359503395734756	0.06461348857746219	0.06622025221197211	0.06645224931340059	0.0974172160506482	0.0010879730640168382	2.1317827011443318e-17	0.04503954231424617	3.385687691128838e-18
0.10892680736895824	0.0488672254436257	9.020210124216985e-24	0.0663543880518072	0.06756526019075182	0.07377770512729136	0.0740351620598924	0.10657251290062551	0.0013206068624378902	4.098337967657098e-18	0.048498143916725155	9.118095913063234e-20
0.11946203036187049	0.05255155391031907	1.4302787146143175e-27	0.0688488594236143	0.07028395639440799	0.08220076855205584	0.0824725458153428	0.11647944659455457	0.0015996779547296821	6.45683965794051e-20	0.05206766594359516	9.283509883964172e-19
