0.03549842519414062	0.018065067054169635	1.5861662424375655e-27	0.03134571616205205	0.02887625435745546	0.019121391098085503	0.02110157596346328	0.029278205580300892	0.029433459051755206	0.01915036931334281	0.01922369559694487	0.029432878304226726	0.02926353371199777	0.019215928493486696	0.01915219852889189	0.028886662435981703	0.03149399744182481	0.0210850446186017	0.019124756135961606	0.0353358921574192	0.00012673642082437233	2.4817616134422127e-25	0.018073237724842792	7.156822794261425e-23
0.03897886915456791	0.01966655921474492	5.603396025972886e-22	0.033993889325577904	0.031107148201664256	0.020977674718730965	0.02330362554235477	0.031621747487399335	0.03181787297615366	0.021013082352213035	0.02111038483439999	0.031817175706083556	0.03160293349464754	0.0210995024077968	0.021015841611103633	0.031121342430047154	0.03417549485554521	0.02328248120663761	0.02098222378085867	0.03877747740491924	0.00015446859808761313	4.762411257539716e-19	0.019668554076335085	3.517114112647494e-18
0.04281953693070486	0.02140666173298739	1.491508838019837e-24	0.03683186694423992	0.03346627359874094	0.023037178815404086	0.025762701414708506	0.03412395374800542	0.03437077200908148	0.02307976266850887	0.02320871374393788	0.0343700105935119	0.0340999232467873	0.023193067529580752	0.023083912653067185	0.03348567859689552	0.03705496141184175	0.02573615247638411	0.023043270375758238	0.0425693556134719	0.00018864533208818001	2.617319764140106e-18	0.021398084568175768	2.4778790493314557e-17
0.04705344780138147	0.023294183640077647	7.089232706068302e-23	0.039858895847771615	0.03594815349130539	0.02532527791036584	0.028509856586961552	0.036786534840667795	0.037095780527590216	0.025374920463133038	0.025545679427547985	0.03709497632878089	0.03675605382781403	0.025522935515741283	0.025381468158850354	0.03597479937242415	0.04013381172319331	0.028476497507070098	0.025332826735863914	0.04674198273696189	0.0002308098228015596	2.9186998936624294e-19	0.023268825965278433	1.5256524612925386e-17
0.051715109832157005	0.02533873655254215	2.533343405647292e-22	0.04307003462640528	0.03854465173758423	0.027870471390521907	0.03157951607938284	0.039609839386543166	0.03999498484489242	0.02792685348007837	0.028152641749311407	0.0399943494893248	0.039571286331567083	0.02811930009284072	0.027937099320928558	0.03858091714479823	0.043409545780504225	0.03153676707328454	0.02787992202804318	0.051326734913965326	0.000282876073033784	3.972652939589818e-19	0.025286224172371342	6.18884244801191e-18
0.05684045716710224	0.027547563792289106	2.631678833147226e-22	0.04645419597849737	0.04124365205994346	0.030706698235281896	0.03500699528523959	0.04259202690106878	0.04306867370619907	0.030768165124415117	0.031064935434744104	0.04306856241256733	0.04254377420800182	0.031016790953265816	0.03078402850055366	0.04129343400156332	0.04687494169989344	0.034953478882329865	0.03071842191224374	0.056355325611055995	0.00034720891415127725	2.53609587890574e-18	0.027455191639712582	7.908300326787018e-19
0.062465965425204335	0.029931248772530637	2.847655309117989e-26	0.049993990630073495	0.0440304997603738	0.033874251348167905	0.03883266769584914	0.04572962114586473	0.04631493004015195	0.03393666963463791	0.03432449887785676	0.046316025050383285	0.04566990653966756	0.03425477335602468	0.033961058993947746	0.044098791819072426	0.0505170342298617	0.03876590031004539	0.033888750956738205	0.06185939918388576	0.00042673526226006666	5.2944280469453924e-18	0.029779350845110776	1.0182875157232928e-18
0.0686286489478455	0.032499153465727355	1.4153153440714618e-22	0.05366410044964745	0.04688723084631224	0.03742046281711644	0.04309807375240705	0.04901702552373869	0.049729346886224816	0.03747834031362294	0.0379779396094304	0.04973382651211169	0.04894550622802488	0.03787865477127461	0.0375141610684798	0.046981213956071	0.05431607070629445	0.043015966125340435	0.03743836941873617	0.06786980212592117	0.0005250599761760153	1.2805843882521491e-18	0.03226030905179049	1.15565348386917e-18
0.0753654413692683	0.03526230520843838	9.968429077604607e-22	0.05742962144455402	0.04979270399449964	0.041405021819298275	0.047846978278109215	0.052448616309025836	0.05330697250744817	0.041437631181355156	0.04208045764190539	0.05331551235158888	0.05236229545006373	0.041934990208150634	0.04149262798340585	0.04992206543625734	0.05824528538092933	0.04774635098093278	0.04142028972516123	0.07441570276230348	0.0006466337785239311	1.33615205962338e-17	0.03489657950053574	7.830041205974175e-20
0.08271208491144172	0.0382296565990412	8.1426953405283e-24	0.061246845867586226	0.052724403461135175	0.045882895630790406	0.053120762180841156	0.056014066829083435	0.05703583692297511	0.045866911280731684	0.04668330303764862	0.05705262916827947	0.05591406002224392	0.04647583033079391	0.045950485465145054	0.05290179542314704	0.062269628769186666	0.05299937103809822	0.045896662494261664	0.08152393571327037	0.0007969364211744458	4.225453252337122e-17	0.037683515207112224	1.4017307282139048e-18
