1.682435332102485e-26	0.03524600165812315	0.9771053467803459	0.02263181181006836	0.031542715609221846	0.029789346318418994	0.9405022053787387	0.02019848552409359	0.028759349473225213	0.03296131605414763	0.9423813896842699	0.01799680859445108	0.03537578394995645	1.8297828278607047e-26	0.9590049445850785	7.542226513100252e-27
3.3399159106267204e-24	0.03867216879849899	0.9745106865720693	0.025169580858861753	0.03424316979665557	0.032191784950432734	0.9346173963825303	0.02226693904062948	0.03096461002133866	0.035977308083470355	0.9368076763235954	0.01959224554121804	0.03882881713762328	1.797484088827892e-24	0.9548042917665588	4.4585942512099035e-24
5.867025320827155e-25	0.042445804596098494	0.9715676271239195	0.02804269776643571	0.03714866780293493	0.03475649003325072	0.9280941833564276	0.02458053396276044	0.03329373289667122	0.03927307839249821	0.9306389037633597	0.02132698446818294	0.04263506288232205	8.097053213897868e-22	0.9501172407259115	1.3211596189163253e-23
6.314159293525933e-23	0.04659665991563443	0.9682241135620133	0.031300140483778494	0.04026306150980132	0.037485024055043045	0.9208627175757133	0.02717217312550627	0.03574105819560064	0.04287058017762208	0.9238074603269727	0.023210603818725025	0.046825480358152705	2.368936939939984e-21	0.9448836228286407	1.654478929666145e-21
9.521521341653869e-22	0.051155026277531976	0.9644201048748667	0.03499815256345987	0.04358704786567879	0.04037738907446641	0.9128461612930107	0.030079772755405246	0.038298166632447755	0.046792853718470216	0.9162371565127878	0.025253008681372466	0.05143180422509638	1.1496933272119807e-20	0.939035659335129	3.9180142236652863e-19
1.3614981203450652e-23	0.05615113938895523	0.9600865926488739	0.03920106555743732	0.04711742402770623	0.043432076830507566	0.9039603325756201	0.03334702741927088	0.040953780069989	0.05106416379971251	0.9078419345174927	0.02746454275210568	0.05648598751912953	6.338966066129709e-25	0.9324970090346145	1.4884715364698913e-23
3.3205832438710573e-21	0.06161441874846767	0.9551448608943404	0.043981855731515994	0.05084632788675427	0.046646151688544114	0.894114120788865	0.037023691429734426	0.043693896869498566	0.05570993586615972	0.8985256632103783	0.029855881922819447	0.062019477031371825	9.310528209009867e-21	0.9251826146277377	6.197543309390386e-22
2.6093684106270206e-21	0.06757252162644901	0.9495058403601476	0.049422575661423766	0.0547604867242692	0.05001554452437998	0.8832098291565321	0.04116627304399937	0.04650198218030841	0.06075697141315872	0.888180972320565	0.032438228515652624	0.06806231987345951	4.625708183804694e-21	0.9169979841209767	4.226806929855821e-20
5.79614611961265e-24	0.07405020646031316	0.943070041677538	0.055614185082242494	0.05884054554047635	0.05353534609668663	0.8711447389874827	0.04583800835231097	0.0493594745664534	0.06623336316708218	0.8766897434242895	0.035223219805489786	0.07464206842071454	1.6375186195520091e-21	0.9078397760091703	1.8259471232494638e-21
3.1303599512934818e-24	0.08106799990960467	0.9357287072219386	0.06265516046181195	0.06306058369300446	0.057200076660153525	0.8578144687583502	0.05110782610428951	0.05224647595319375	0.07216815793481618	0.8639252128614003	0.038222677247936945	0.08178249769284349	4.070366822045421e-21	0.8975974240599331	1.8334406236949556e-21
9.065312455941912e-24	0.08864067841936427	0.9273658948072553	0.07064917516009145	0.06738787969267368	0.06100391034175196	0.8431173540038206	0.057048918348568914	0.05514257504963135	0.07859067611832078	0.849755286446688	0.04144827359738268	0.08950213658561963	7.440762190961243e-21	0.8861560709779807	1.6857276912883454e-20
9.056350394349624e-27	0.09677558959231071	0.917863278112395	0.07970013429927171	0.07178313731506808	0.06494053446236953	0.8269624555797177	0.06373490192295769	0.05802788974472835	0.085528882169737	0.8340501107641634	0.04491058142229772	0.09781262453249895	1.3991784181264875e-21	0.8734023582082271	8.16152593631011e-22
3.0229759038852574e-25	0.10547084715155024	0.907107292487578	0.08990497354298356	0.07620126029985806	0.06900267158113342	0.8092798140062591	0.07123443752395243	0.06088414172929115	0.09300674795389118	0.8166928373833899	0.04861773912456448	0.10671692236806807	3.250048227608524e-21	0.8592329228384936	3.914855602121121e-21
