0.033664339279575115	0.028065213570887506	0.03366433928137914	0.028065213568520625	0.026097952037809936	0.02668642971793868	0.02609795204831221	0.02668642972247942	0.026738609159982555	0.026691786383319975	0.026738609166100602	0.02669178637460662	0.026694611084577536	0.026694621443918144	0.026694611106022795	0.026694621453152902	0.02669184877510475	0.026738416307646968	0.02669184879364199	0.026738416336685444	0.026685946265250848	0.026101853121613373	0.026685946299937625	0.026101853098773855	0.028077490524480362	0.03354700520669859	0.02807749051987267	0.03354700521094518	0.00010086323986968168	5.011540989841531e-28	0.0001008632389851537	7.986202344803884e-32
0.036843588944269985	0.030210684664036206	0.0368435889206942	0.03021068464668344	0.027950236043786648	0.028693773557012445	0.027950236035928288	0.028693773489164007	0.028749973555494086	0.02868717062051319	0.02874997360355444	0.0286871705880087	0.02869234594345684	0.028692360862033608	0.028692345999756	0.028692360881982654	0.02868726433521207	0.028749709612457295	0.02868726420365711	0.02874970963383193	0.028693099555643538	0.02795526253518704	0.02869309971683962	0.02795526253534186	0.030226655745707046	0.0367016311517798	0.030226655730328678	0.03670163109500787	0.0001205633044959494	1.2204954488025714e-23	0.00012056332540768674	2.2021321817765828e-29
0.040337826708911666	0.03248193165093038	0.04033782670536957	0.03248193165248674	0.029892441546223378	0.030830390769939084	0.029892441555213232	0.030830390776974168	0.030888085071559275	0.030804148112729093	0.030888085072878914	0.03080414812371251	0.03081311147710603	0.030813132622055654	0.030813111469839165	0.030813132648152837	0.03080428844984543	0.030887724603669984	0.030804288502103764	0.03088772451298631	0.030829450786819958	0.029898921064736204	0.03082945080658869	0.029898921119292658	0.03250270907043527	0.040165872448406886	0.03250270907083666	0.04016587232013453	0.00014416196868583794	7.256421694813307e-28	0.0001441619682576592	3.8123364764604445e-29
0.04417503278497288	0.03487508093300406	0.04417503278983958	0.034875080930875574	0.03191902917039404	0.03309987062677926	0.031919029165916386	0.03309987060940301	0.03315466685253007	0.03304294870649683	0.033154666849215725	0.03304294874383054	0.033057884540702874	0.033057914276036014	0.033057884509375954	0.0330579142086616	0.03304315890016639	0.03315417618860425	0.03304315903851842	0.03315417614471158	0.03309855996376509	0.03192738399401915	0.0330985599969349	0.03192738399840136	0.03490210029525549	0.043966547062264466	0.034902100485344284	0.04396654706746163	0.0001723943530958864	3.865314590366737e-25	0.0001723943521953122	3.354651221034774e-29
0.04838461358101265	0.03738346073514444	0.04838461359885064	0.03738346073515901	0.034022438572156054	0.03550555049046849	0.034022438577752424	0.0355055504850644	0.035550378607132546	0.03540238425114504	0.03555037859419794	0.03540238424220968	0.03542656037898479	0.035426601700544805	0.03542656043457523	0.03542660169963827	0.035402697828031626	0.035549713429192234	0.03540269784191241	0.03554971340235111	0.035503723027673725	0.03403321219523199	0.0355037231245585	0.03403321212021189	0.03741856668324501	0.04813166821439831	0.03741856620282514	0.048131668164647284	0.00020611361191556893	3.050345868315997e-26	0.00020611360545261245	1.0849920115547909e-28
0.05299722941231773	0.03999723704231086	0.052997229471773266	0.039997237050043814	0.03619298222786812	0.03805063882666636	0.03619298223094338	0.03805063881205497	0.03807468004817663	0.0378796588783251	0.03807468005203198	0.03787965891706978	0.0379178907426333	0.037917946924648616	0.0379178907390216	0.03791794695846339	0.037880125485509605	0.03807378305738276	0.037880125411748476	0.038073782992159536	0.03804809202608207	0.03620687288813724	0.038048092092071	0.0362068729608748	0.04004278696995493	0.052690232870805445	0.040042786985108804	0.052690232724104384	0.000246301981719242	1.3082365629147565e-25	0.0002463019843775567	2.537330866439859e-30
0.058044551359765946	0.04270309136108776	0.05804455136112669	0.04270309136013017	0.03841879277830807	0.040738390379460955	0.03841879276988628	0.04073839037731554	0.04072569254743894	0.04047018031338574	0.04072569252897428	0.04047018033303889	0.0405294588025423	0.040529533458153695	0.040529458416366515	0.04052953348693098	0.04047087183543863	0.0407244903554971	0.04047087192850644	0.04072449045315042	0.04073484362036093	0.03843669676678993	0.04073484356761442	0.038436696736951825	0.042762080900209665	0.05767194832407664	0.04276208089607404	0.05767194845661527	0.0002940797162998713	3.2453188138535654e-25	0.0002940797280767869	7.68127966002815e-28
0.06355892763069447	0.04548396611064775	0.06355892763166578	0.04548396611296128	0.04068583165415984	0.04357233342147932	0.04068583164203615	0.04357233342508271	0.04350005582690391	0.043167372147253975	0.04350005582170425	0.043167372147362	0.04325769804118812	0.04325779453682096	0.043257698038659836	0.043257794483828285	0.04316839234354645	0.04349845703368694	0.04316839243026206	0.04349845709045398	0.043567399333869036	0.040708895250954	0.04356739940339707	0.04070889517894045	0.04556017490564288	0.06310685614637127	0.04556017500384205	0.06310685590762086	0.0003507110716549936	3.6950902277022642e-25	0.0003507110707787696	4.62871600501119e-32
0.06957293665546566	0.04831890538135274	0.06957293665024866	0.04831890539175993	0.042977963682906725	0.04655654324029698	0.042977963681634215	0.046556543248157375	0.046392776578919166	0.045962488323657034	0.04639277657319618	0.04596248833610468	0.04609796163683169	0.04609808058596819	0.0460979616457768	0.046098080617759316	0.04596398549204506	0.0463906694572987	0.04596398546238771	0.04639066944845672	0.04654968882515653	0.043007649567778417	0.04654968879861046	0.04300764954175832	0.04841706714446123	0.06902485589201354	0.048417067078992626	0.06902485557681433	0.0004176052743249883	1.0940120083286586e-23	0.00041760530851715674	6.178772777372577e-33
0.07611879243344974	0.05118302096735543	0.07611879244993591	0.051183020974226265	0.04527709881916201	0.049695949561535585	0.045277098808876766	0.04969594955859239	0.049397064154393135	0.04884442960886488	0.049397064147677375	0.04884442961879452	0.04904463938504345	0.04904477630408022	0.04904463945043117	0.049044776327790245	0.04884661340167254	0.049394317066871266	0.048846613404365045	0.04939431708259729	0.04968644461816203	0.04531526506476081	0.049686444903994695	0.045315264908692525	0.05130900953397273	0.07545508770080511	0.05130900950264048	0.07545508758346667	0.0004963108831026308	1.9453854062475426e-27	0.000496310884078005	3.3562354696939317e-31
