0.03366432863986165	0.028065172585358397	0.0336643055941145	0.028065190402308093	0.026097871109786692	0.026686450151931034	0.026097859744948066	0.026686473289741695	0.02673921808664444	0.026689397004515017	0.0267392037964057	0.026689418272723676	0.02668947937514905	0.02673900697336294	0.026689466679127555	0.0267390217169476	0.0266859866689292	0.026101758189204564	0.026685970840291354	0.026101766905397217	0.028077470281899008	0.03354699275007624	0.028077471073545985	0.033546992114420776	0.00010086065676510306	1.2632683158063951e-23	0.00010086208807872016	3.390605727299406e-26
0.03684357647461613	0.030210630157861452	0.036843545137949074	0.03021065579271785	0.027950111196456795	0.02869378185100346	0.0279500934138518	0.028693818942992135	0.028750957677523153	0.0286839762652598	0.02875093708447585	0.02868400347515069	0.028684096520645786	0.028750668371456733	0.02868407590475808	0.02875069566490795	0.028693136100830356	0.027955118744631597	0.028693118847930323	0.027955137066719548	0.0302266304495385	0.03670161368279176	0.03022663161930092	0.03670161429418312	0.00012055951973212983	2.8787410473051017e-22	0.00012056168169397643	9.379003107203549e-24
0.04033781861956695	0.03248186717904547	0.04033776546091446	0.03248189884698936	0.029892249669031278	0.030830373909521504	0.02989222734607941	0.030830423738710127	0.030889656880016124	0.03079995407745626	0.03088963202083422	0.03079999333280653	0.030800125869184437	0.030889265824684098	0.030800100484008417	0.03088930721813893	0.030829461592607032	0.029898747504591486	0.03082949152535004	0.029898758434432106	0.03250269953096152	0.0401658678236674	0.03250270276664285	0.040165862393963504	0.00014415950595130192	2.2972416491611963e-22	0.00014415966588850207	9.597100245117463e-28
0.04417503634403054	0.03487501501569538	0.0441749470662314	0.03487505882592196	0.031918741584323396	0.03309985576392255	0.031918756937724155	0.03309989355917071	0.033157183192567254	0.033037665018965406	0.03315720124944177	0.03303766590447344	0.033037860155372197	0.033156659368411834	0.03303781551204183	0.03315668815929894	0.03309853472234759	0.0319271206665383	0.03309856065978934	0.03192714095347934	0.034902117484100485	0.04396654448764249	0.034902114757334644	0.043966540230622325	0.0001723916525465744	1.7717013270610017e-21	0.00017239098011374293	1.703125668433018e-26
0.04838463029386877	0.037383390577040196	0.04838449465952558	0.03738345087206315	0.03402201211408238	0.035505402960261764	0.03402202348420242	0.035505454659794405	0.03555430609666801	0.035395806967713474	0.03555430613502684	0.03539580453944882	0.035396116860539256	0.03555366584662381	0.03539612489089044	0.03555366431999256	0.035503606177557864	0.034032845526578356	0.03550362039895273	0.034032838489628396	0.037418608671267756	0.04813166685706011	0.03741861304276921	0.04813166505944337	0.0002061120167072088	1.596637090784772e-22	0.00020611043476159984	1.0760207526617886e-24
0.05299726100013836	0.03999717606755526	0.05299706561579694	0.039997261335068285	0.03619234658951528	0.03805020273486539	0.0361923588554093	0.038050279864640615	0.03808068819116542	0.03787178638965526	0.03808069571855894	0.037871785508784374	0.037872288709985685	0.0380798801709078	0.03787232159669058	0.038079830243955406	0.03804770368181711	0.036206313607777874	0.03804771315564267	0.036206315599774705	0.04004289370760677	0.052690242221571655	0.04004290402354337	0.05269024310192608	0.0002462994632169317	4.381058398190909e-22	0.0002462991838708092	7.150186126582037e-24
0.05804457174381794	0.042703326290823865	0.05804457552404737	0.04270332183875995	0.0384179886192315	0.04073750691216784	0.03841798510045576	0.04073750210917103	0.04073476806058836	0.04046134317635123	0.040734775334199995	0.040461343233214715	0.04046205573126586	0.04073364543049366	0.040462069446509784	0.040733641636896654	0.04073393720532033	0.038435876640770764	0.0407339510939057	0.038435878224849174	0.042762314301040896	0.05767197640751912	0.04276232647680378	0.05767196488247665	0.0002940760116996247	6.812281767445004e-24	0.0002940739359556292	3.9467869978745014e-24
0.06355894068342689	0.04548442048138975	0.0635589475234321	0.045484419817454054	0.04068467133848587	0.04357047928336904	0.04068467590548726	0.04357047365070819	0.04351356603137716	0.04315836842176275	0.043513579920955905	0.04315837304734403	0.043159441002692554	0.043512083970801405	0.043159459118122676	0.04351209186211884	0.04356550356534541	0.04070771236648998	0.04356552820702577	0.04070772050458418	0.04556063665423672	0.06310687167062876	0.04556064456359305	0.06310687745524204	0.0003507060615894636	3.122593828670816e-20	0.000350707863549553	5.592331465881372e-24
0.06957289571083351	0.04831974646575307	0.06957291403389769	0.04831973868284526	0.042976340988341855	0.04655296789230473	0.04297634206747409	0.046552954768023944	0.046412569004339196	0.045954994448394924	0.046412581099097405	0.045954979923830123	0.04595659258011741	0.04641065255468327	0.04595661163209087	0.04641065337310264	0.04654604150263441	0.04300601783740705	0.046546066264218804	0.043006013556273974	0.0484179039741894	0.06902484447392782	0.04841791136107118	0.06902484817607661	0.00041760482612165705	6.0549725762716716e-24	0.0004176041979124838	2.78698536667947e-23
0.07611861810820073	0.05118450619098715	0.0761186380483938	0.05118450331727712	0.04527492915048804	0.04968939263919511	0.04527492867823051	0.049689380065658935	0.04942560704594231	0.04884143239799807	0.04942561590104435	0.04884142863459326	0.048843830900572614	0.04942316679173314	0.04884383275163632	0.049423155891569835	0.04967977106620519	0.04531309339577596	0.04967978123846614	0.04531307915032663	0.051310499130595884	0.07545495979942017	0.05131050429725213	0.07545495118829883	0.0004963167939871009	1.002622445130038e-19	0.0004963162775635691	5.491444468607773e-24
0.08322709833355944	0.05405014893752346	0.08322711942108857	0.05405014975697192	0.04756064718982077	0.05298512267767683	0.04756064457646364	0.052985117483074703	0.05254463645465921	0.05180610952841227	0.052544643028550886	0.0518061137621247	0.051809675625357016	0.05254155053841563	0.05180968467402128	0.052541541849557186	0.05297179645676665	0.04760963120583221	0.052971810776358146	0.04760963062130119	0.054211219889652024	0.08242470317487081	0.05421121916426195	0.08242468763180713	0.0005885156014154831	3.074891366945397e-20	0.0005885146287381931	1.0987892906622672e-23
0.09092699530833342	0.05688470643012409	0.09092700906600705	0.056884718693837634	0.04981233183361107	0.056446655703751264	0.049812333371500934	0.05644665276436553	0.05575950617088154	0.054835672787011784	0.05575950972484737	0.05483567938425026	0.05484098440641957	0.05575567012182176	0.05484096830071333	0.055755657618086145	0.05642820663827151	0.04987508639987881	0.05642821874466639	0.04987509549893074	0.05708963994021024	0.08995891329125379	0.057089631445285775	0.08995889580909495	0.000695981981284287	1.9967223863441918e-21	0.0006959780660585377	3.501877426256762e-24
0.0992433733329184	0.05965331630220154	0.0992433792427932	0.0596533228430609	0.05200780417391529	0.060081676934003646	0.052007811249088064	0.060081669309446195	0.05905772666594383	0.057915150251258284	0.059057734753055174	0.05791515869815869	0.05792297013346921	0.05905307196105971	0.057922974383286585	0.059053081787849536	0.060056230972467387	0.05208800827811633	0.06005623942283089	0.05208800861024723	0.05991268549186893	0.09807839881121301	0.05991267396049608	0.09807840789136112	0.0008205381872850178	1.4211168380535242e-22	0.000820532516531197	1.818766169218095e-23
