4.8788159278883434e-29	0.00010086059143954703	7.222266949413967e-23	0.00010084655850065156	0.03354697981152756	0.028077459266946225	0.03354698210286618	0.02807744174133105	0.026101799717755204	0.026685907368063328	0.026101826967760276	0.026685888467090312	0.02673841612438728	0.026691732929903934	0.02673842612473012	0.026691712094371694	0.02669397577827402	0.026696832110412634	0.026693986735956885	0.02669681051257219	0.026696304654075926	0.026696191205888654	0.026696316228093864	0.02669616956152902	0.02669623252261322	0.026696244707837626	0.026696243683261487	0.0266962235592389	0.02669617899282851	0.026696317860227817	0.026696189425347336	0.02669629535943683	0.026696823489784482	0.026693985103193235	0.026696836463314014	0.026693960952614743	0.026691659629490702	0.0267386228829538	0.026691670901032586	0.02673860138970239	0.026686377812037042	0.02609792581259277	0.02668639694767001	0.026097910541215272	0.02806518206030122	0.03366433181922802	0.028065200593971454	0.0336643233293379
9.782035882026495e-23	0.00012055939569208903	4.96583159286201e-22	0.00012054058947465226	0.03670159465088164	0.030226615619446014	0.03670159969240233	0.03022659076191978	0.027955187537058848	0.028693049683743355	0.02795522981504137	0.028693024328134042	0.02874972212788186	0.02868712453524362	0.028749745118563548	0.028687111748175703	0.028691320854784017	0.028695333075625808	0.028691362416791735	0.028695301352200425	0.028694454459380642	0.028694302225289008	0.028694478027354774	0.028694269159730418	0.02869437579999437	0.028694386986974654	0.028694396487491707	0.02869436570129324	0.028694277951899962	0.028694475719843786	0.028694303116190378	0.028694444547196624	0.028695315724867793	0.028691345137289312	0.028695338222997857	0.02869132285027875	0.028687009798015407	0.02875000571175345	0.028687032207733304	0.028749974827911296	0.028693697478262566	0.02795019359540446	0.028693724773341284	0.027950177498943463	0.030210641067445268	0.03684358075444639	0.030210666565429586	0.036843563965625346
8.899749164701738e-23	0.00014415624475186544	1.940439375249599e-22	0.0001441299575790611	0.040165826185101325	0.032502658073854836	0.04016582756712322	0.03250263440014866	0.029898828909750087	0.030829407431294375	0.029898897468865086	0.030829393679100748	0.03088780158169713	0.03080412625358605	0.030887793240401185	0.030804114494099463	0.03081154037322449	0.030817081516474124	0.03081158738929002	0.030817062840866712	0.030815658201085287	0.03081542088235769	0.030815654713483114	0.030815384705263286	0.030815537880458568	0.03081558587352134	0.03081558103874007	0.030815544025003513	0.030815381782178894	0.030815661599661818	0.03081542198103268	0.03081561960637844	0.030817026759153338	0.030811554945642392	0.030817070832063316	0.030811518704248756	0.03080395338070659	0.030888155110393258	0.030803990531676727	0.030888135565728173	0.030830296104899176	0.029892412129912095	0.03083034827573505	0.029892411020975864	0.03248191463217018	0.04033780426084642	0.03248191030169701	0.040337798873165215
4.660562965647323e-24	0.00017238961535700467	8.47986709208334e-24	0.00017234800049348303	0.043966486011059715	0.03490204202372124	0.043966482425010445	0.03490200331875456	0.03192726290581083	0.03309849849339962	0.03192734832294762	0.03309850157128599	0.0331543516459071	0.033043037377143356	0.03315435460747218	0.0330430518979924	0.03305550918664428	0.03306303089908019	0.03305551234263111	0.03306303308751293	0.03306076507672114	0.03306046505002968	0.03306077114568252	0.03306047531996647	0.03306073288791562	0.03306072797440153	0.03306073763285508	0.03306073400676219	0.03306047349931471	0.0330607577890449	0.03306047800520074	0.0330607636479435	0.03306305158246694	0.03305550496533518	0.03306306127666192	0.033055480300398184	0.03304280979875491	0.03315480348004021	0.033042808800662044	0.03315477774209643	0.03309975390149761	0.03191898488681229	0.033099821140970986	0.03191900120538017	0.034875075264579385	0.04417501090667688	0.03487506894576075	0.044175009986763054
1.2813239453041855e-23	0.00020610822105276565	2.032570224985031e-23	0.00020604621587741155	0.048131597035493454	0.03741849289158835	0.04813158474125614	0.03741843272851437	0.03403304685426892	0.03550363493750603	0.034033171429266824	0.03550363345234254	0.03555001923795518	0.03540265697244879	0.03555000532536054	0.03540266799297686	0.035422910659739966	0.035433065200691984	0.035422913345128815	0.03543306951920468	0.03542945267311519	0.035429102930782407	0.03542944924886182	0.03542911080241018	0.0354295387838069	0.03542952455512009	0.035429534969417836	0.035429531716878036	0.03542911344664406	0.03542944001234717	0.035429107254418286	0.035429444157013955	0.03543310687677512	0.03542289714632676	0.03543310291771251	0.035422903219751806	0.03540234959503771	0.03555066857321417	0.03540234679278002	0.03555067091083896	0.03550546226904426	0.03402238893697214	0.03550546268744855	0.034022393192034726	0.03738345108708769	0.04838458909528087	0.03738345427423219	0.04838458495590501
1.5932249556741817e-23	0.00024629598077684407	2.7212504247304987e-22	0.00024629793567915273	0.05269020053497217	0.04004277715063633	0.05269021061539372	0.04004277637800231	0.03620681273205562	0.038047918875968145	0.036206807030915056	0.03804792044622563	0.03807425125684582	0.03788027125668282	0.038074253282023816	0.037880275979628966	0.037912326285820336	0.03792584424594469	0.03791233038080849	0.03792584843521357	0.03792014635050888	0.03791979581118399	0.03792014415665858	0.03791979919452335	0.03792048312436961	0.03792047567272594	0.0379204863291954	0.03792047584143502	0.03791980331177912	0.03792011735693895	0.03791980183392529	0.03792012461616456	0.037925902342978025	0.03791231297001156	0.03792590238987774	0.03791232614451788	0.03787980233389965	0.03807514173673778	0.037879801144924924	0.03807514631521785	0.03805047900788976	0.03619291824144072	0.03805048285390198	0.03619292030731686	0.03999722875356713	0.0529971983852092	0.03999723648311609	0.052997199809710474
2.3117014459791046e-26	0.0002940754889945159	6.228822538835993e-23	0.00029407551160152994	0.057671917502085994	0.04276208686032293	0.05767191600881895	0.04276208609153396	0.03843663066838851	0.04073456351233578	0.0384366173266082	0.040734564691756375	0.040725233814582824	0.04047141677572392	0.040725225276586285	0.04047142864466539	0.040521092177499884	0.040538776342453356	0.04052109729903097	0.040538780956020766	0.04052987679312455	0.040529658479343554	0.04052987733940245	0.04052966206061916	0.040530733757941764	0.04053074505150014	0.040530739035607964	0.040530736838559685	0.040529655960022413	0.04052986686487026	0.04052965660638172	0.040529873483578	0.04053884616539723	0.04052109785247316	0.04053885458515676	0.04052110372140447	0.04047072278627967	0.0407264193156203	0.04047072633956314	0.04072643236269093	0.040738128530829816	0.03841871453389669	0.04073813245403383	0.03841872193128182	0.04270310024709339	0.05804452062700998	0.04270310884292253	0.0580445190036293
6.641740341053043e-26	0.00035070438641426937	1.816871129153396e-23	0.00035070790835137894	0.0631068161247667	0.04556020214266289	0.06310681231103722	0.045560212521935074	0.040708819706920626	0.04356692291456039	0.04070881408230955	0.04356693245153005	0.043499590483414244	0.04316970624697366	0.043499580854190936	0.04316971411940997	0.043245304853586505	0.04326790694525032	0.04324530849009808	0.04326792647402987	0.0432542504892293	0.043254374271146014	0.04325426125641514	0.04325438509561198	0.0432560632473351	0.04325604842127004	0.04325606872576485	0.04325606322442972	0.043254375896746605	0.0432542109646714	0.043254387479272315	0.043254226206045965	0.04326803905021482	0.04324530965503813	0.04326804360103022	0.04324531917897859	0.04316867176679444	0.043501173301978384	0.04316867287436481	0.04350117440482836	0.043571866310585405	0.0406857353694139	0.04357187567408315	0.040685748500429254	0.045484007737737725	0.0635588720754992	0.04548401001346699	0.06355887815669686
3.4026911283202265e-28	0.00041759485982757456	8.894545780749275e-24	0.0004176014002847624	0.06902479120625607	0.048417159196224226	0.06902479840495873	0.048417158475673155	0.043007574493196414	0.04654889373557741	0.043007566090230105	0.046548893469830856	0.04639231682933504	0.04596669020429897	0.04639231050237049	0.04596669430305053	0.046079817699675535	0.04610802940315606	0.046079814257379996	0.04610801622039652	0.046087268280554414	0.046088199641767795	0.04608726607594812	0.046088209334064704	0.046090740356900556	0.04609076417950748	0.04609074611051162	0.04609076102696665	0.046088202558092525	0.04608722123155724	0.04608819566124399	0.046087223221510466	0.04610818429554268	0.04607986538343121	0.04610819210550894	0.04607987416781415	0.045965143158884274	0.04639440694952933	0.04596514844391679	0.0463944130658961	0.0465557450219231	0.042977876099358645	0.04655576000078698	0.04297788234405819	0.04831898742578051	0.06957287732181679	0.048318989917996005	0.069572871131565
5.482767628144321e-23	0.0004963005968925205	1.5538038933558671e-22	0.0004963069130278472	0.07545497582990034	0.05130918250812948	0.07545498411150064	0.05130918521897039	0.0453152155724632	0.049685098754831576	0.04531521550046089	0.04968509901957847	0.04939665041467243	0.0488517122744145	0.04939664746175894	0.04885171091273633	0.049018439356489495	0.04905247548095846	0.0490184413691692	0.049052472827520156	0.04902140308673955	0.049023947257077864	0.04902140463975246	0.049023946289442684	0.049027717334499406	0.0490277565294495	0.04902771813729704	0.049027759781943805	0.049023909632381416	0.04902132796799141	0.04902392149271997	0.04902132633585404	0.04905272918119512	0.04901857558978858	0.04905273443175683	0.049018583372988395	0.04884942045098786	0.049399376328393904	0.04884942448443583	0.04939937659658031	0.04969461145974384	0.04527705378387296	0.04969461859749299	0.04527705670899184	0.0511831799456256	0.07611869516040339	0.05118318633020614	0.07611870574139856
